George Cybenko,"Thayer School of Engineering Dartmouth College, Hanover, NH, USA"
Changjun Jiang,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Jiamin Liu,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Jingbo Huang,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Tao Wang,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Lining Xing,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Renjie He,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Zheng Xie,"College of Liberal Arts and Sciences, National University of Defense Technology, Changsha, China"
Zachariah Sutton,"University of Connecticut, Storrs, CT, USA"
Peter Willett 0001,"University of Connecticut, Storrs, CT, USA"
Yaakov Bar-Shalom,"University of Connecticut, Storrs, CT, USA"
Yuqi Fan,"School of Computer and Information Engineering, Hefei University of Technology, Hefei, China"
Lunfei Wang,"School of Computer and Information Engineering, Hefei University of Technology, Hefei, China"
Weili Wu,"The University of Texas at Dallas, Richardson, TX, USA"
Ding-Zhu Du,"The University of Texas at Dallas, Richardson, TX, USA"
Sha Zhao,"Zhejiang University, Hangzhou, China"
Yizhi Xu,"Zhejiang University, Hangzhou, China"
Zhiling Luo,"Zhejiang University, Hangzhou, China"
Jianrong Tao,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
Shijian Li,"Zhejiang University, Hangzhou, China"
Changjie Fan,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
Gang Pan 0001,"Zhejiang University, Hangzhou, China"
R. Reid Bishop,"The Coca-Cola Company, Atlanta, GA, USA"
Alexander V. Outkin,"Sandia National Laboratories, Albuquerque, NM, USA"
Brandon K. Eames,"Sandia National Laboratories, Albuquerque, NM, USA"
Chelsea C. White III,"Georgia Institute of Technology, Atlanta, GA, USA"
Chenwang Zheng,"School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China"
Dan Tao,"School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China"
Jiangtao Wang,"Center for Intelligent Healthcare, Coventry University, Coventry, U.K."
Lei Cui,"School of Information Technology, Deakin University, Burwood, VIC, Australia"
Wenjie Ruan,"College of Engineering, Mathematics and Physical Sciences, University of Exeter, Exeter, U.K."
Shui Yu,"School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia"
Dawei Zhu,"School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China"
Zhanyang Xu,"School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China"
Xiaolong Xu 0001,"School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China"
Qingzhan Zhao,"Science and Technology Property Division, Shihezi University, Xinjiang, China"
Lianyong Qi,"School of Information Science and Engineering, Qufu Normal University, Jining, China"
Gautam Srivastava,"Brandon University, Brandon, MB, Canada"
Debasis Das 0001,"IIT Jodhpur, Jodhpur, India"
Xing Jin,"School of Cyberspace, Hangzhou Dianzi University, Hangzhou, China"
Mingchu Li,"School of Software Technology, Dalian University of Technology, Dalian, China"
Zhen Wang 0013,"School of Cyberspace, Hangzhou Dianzi University, Hangzhou, China"
Cheng Guo 0001,"School of Software Technology, Dalian University of Technology, Dalian, China"
Hong Ding,"School of Cyberspace, Hangzhou Dianzi University, Hangzhou, China"
Yong Guan,"Iowa State University, Ames, IA, USA"
Fei-Yue Wang 0001,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation Chinese Academy of Sciences, Beijing, China"
Weishan Zhang,"China University of Petroleum, Qingdao, China"
Yonglin Tian,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation Chinese Academy of Sciences, Beijing, China,University of Science and Technology of China, Anhui, China"
Rui Qin,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation Chinese Academy of Sciences, Beijing, China"
Xiao Wang,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation Chinese Academy of Sciences, Beijing, China,Qingdao Academy of Intelligent Industries, Qingdao, China"
Bin Hu 0001,"Gansu Provincial Key Laboratory of Wearable Computing School of Information Science and Engineering, Lanzhou University, Gansu, China"
Arash Ghayoori,"University of Illinois at Urbana–Champaign, Urbana, IL, USA"
Rakesh Nagi,"University of Illinois at Urbana–Champaign, Urbana, IL, USA"
K. Ranjini,"Manonmaniam Sundaranar University, Tirunelveli, India"
A. Suruliandi,"Manonmaniam Sundaranar University, Tirunelveli, India"
S. P. Raja,"Vel Tech Rangarajan Dr. Sagunthala Research and Development Institute of Science and Technology, Chennai, India"
Maximilian Vierlboeck,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ, USA"
Roshanak R. Nilchiani,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ, USA"
Christine M. Edwards,"Lockheed Martin Corporation, Littleton, CO, USA"
Bo Liu 0024,"School of Software Engineering, Faculty of Information Technology, Beijing University of Technology, Beijing, China,School of Computer Science, The University of Auckland, Auckland, New Zealand"
Shuo Yan,"Chinese Academy of Sciences, Institute of Automation, Beijing, China"
Jianqiang Li 0002,"Faculty of Information Technology, School of Software Engineering, Beijing University of Technology, Beijing, China"
Yong Li 0037,"Faculty of Information Technology, School of Software Engineering, Beijing University of Technology, Beijing, China"
Jianlei Lang,"Key Laboratory of Beijing on Regional Air Pollution Control, College of Environmental and Energy Engineering, Beijing University of Technology, Beijing, China"
Guangzhi Qu,"Oakland University, Rochester, MI, USA"
Guoshuai Wei,"College of Computer Science, Chongqing University, Chongqing, China"
Quanwang Wu,"College of Computer Science, Chongqing University, Chongqing, China"
Mengchu Zhou,"New Jersey Institute of Technology, Newark, NJ, USA,Center of Research Excellence in Renewable Energy and Power Systems, King Abdulaziz University, Jeddah, Saudi Arabia"
Brijesh Singh,"IIT Guwahati, Guwahati, India"
Arijit Sur,"IIT Guwahati, Guwahati, India"
Pinaki Mitra,"IIT Guwahati, Guwahati, India"
Mehrnoosh Mirtaheri,"University of Southern California, Los Angeles, CA, USA,Information Sciences Institute, Marina Del Rey, CA, USA"
Sami Abu-El-Haija,"University of Southern California, Los Angeles, CA, USA,Information Sciences Institute, Marina Del Rey, CA, USA"
Fred Morstatter,"University of Southern California, Los Angeles, CA, USA,Information Sciences Institute, Marina Del Rey, CA, USA"
Greg Ver Steeg,"University of Southern California, Los Angeles, CA, USA,Information Sciences Institute, Marina Del Rey, CA, USA"
Aram Galstyan,"University of Southern California, Los Angeles, CA, USA,Information Sciences Institute, Marina Del Rey, CA, USA"
Jinyin Chen,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Xiang Lin,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Hui Xiong,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Yangyang Wu,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Haibin Zheng,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Qi Xuan,"College of Information Engineering, Institute of Cyberspace Security, Zhejiang University of Technology, Hangzhou, China"
Yu Gu 0003,"School of Computer and Information, Hefei University of Technology, Hefei, China"
Huan Yan,"School of Computer and Information, Hefei University of Technology, Hefei, China"
Mianxiong Dong,"Muroran Institute of Technology, Muroran, Japan"
Meng Wang,"School of Computer and Information, Hefei University of Technology, Hefei, China"
Xiang Zhang 0011,"School of Computer and Information, Hefei University of Technology, Hefei, China"
Zhi Liu 0002,"The University of Electro-Communications, Tokyo, Japan"
Fuji Ren,"Tokushima University, Tokushima, Japan"
Jipeng Cui,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Chungang Yan,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Cheng Wang 0001,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Joseph Winstead Sirrianni,"University of Arkansas, Fayetteville, AR, USA"
Xiaoqing Liu,"Southern Illinois University, Carbondale, IL, USA"
Douglas Adams 0003,"University of Arkansas, Fayetteville, AR, USA"
Baoying Huang,"Institute of Systems Engineering and Collaborative Laboratory for Intelligent Science and Systems, Macau University of Science and Technology, Cotai, Macau"
Haibin Zhu,"Collaborative Systems Laboratory, Nipissing University, North Bay, Canada"
Dongning Liu,"School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China"
Naiqi Wu,"Institute of Systems Engineering and Collaborative Laboratory for Intelligent Science and Systems, Macau University of Science and Technology, Cotai, Macau,state key laboratory of precision electronic manufacturing technology and equipment, Guangdong University of Technology, Guangzhou, China"
Yan Qiao,"Institute of Systems Engineering and Collaborative Laboratory for Intelligent Science and Systems, Macau University of Science and Technology, Cotai, Macau"
Qian Jiang,"School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China"
Raby Hamadi,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ, USA"
Hakim Ghazzai,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ, USA"
Hichem Besbes,"Higher School of Communication of Tunis, University of Carthage, Tunis, Tunisia"
Yehia Massoud,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ, USA"
Xiaowei Liu,"Stony Brook University, Stony Brook, NY, USA"
Alex Doboli,"Stony Brook University, Stony Brook, NY, USA"
Simona Doboli,"Hofstra University, Hempstead, NY, USA"
Xianyu Chen,"School of Cyber Engineering, Xidian University, Xi’an, China"
Zhongyuan Jiang,"School of Cyber Engineering, Xidian University, Xi’an, China"
Hui Li 0005,"School of Cyber Engineering, Xidian University, Xi’an, China"
Jianfeng Ma 0001,"School of Cyber Engineering, Xidian University, Xi’an, China"
Philip S. Yu,"University of Illinois at Chicago, Chicago, IL, USA"
Mohammad Ali Manouchehri,"Shiraz University of Technology, Shiraz, Iran"
Mohammad Sadegh Helfroush,"Shiraz University of Technology, Shiraz, Iran"
Habibollah Danyali,"Shiraz University of Technology, Shiraz, Iran"
Lei Yi,"Shandong Provincial Key Laboratory of Wisdom Mine Information Technology, Shandong University of Science and Technology, Qingdao, China"
Shujuan Ji,"Shandong Provincial Key Laboratory of Wisdom Mine Information Technology, Shandong University of Science and Technology, Qingdao, China"
